url,listing_id,source,price_raw,area_raw,rooms,district_raw,floor_raw,max_floor_raw,heat_raw,construction_raw,year_raw,desc_text
https://www.imot.bg/obiava-1b175188804481802-prodava-dvustaen-apartament-grad-sofiya-banishora,ida1b175188804481802,imot.bg,168 000 €,64 m 2,2,"град София, Банишора",3,18,Газ: ДА; ТEЦ: ДА,Тухла,2025,"Описание на имота: Изгодно! С А 16! Светъл и просторен, продава се без комисионна! В най-продавания в София и луксозен жилищен комплекс 'Сентръл парк'- в широкия център, със собствен парк от 12 дка площ с алеи, места за спорт и детски площадки; висококласно строителство- топло-, хидро- и звукоизолация, наличие на ТЕЦ и газ; голямо разстояние между сградите и проектирано след анализ на ослънчаването; 5-камерна дограма с нискоемисионно стъкло, тухли 'REHAU', гъвкави помещения (безгредова система), входна врата- 'Solid'; панорамни гледки; подземен и надземен паркинг, над 300 велопаркоместа, търговски обекти, вкл. фитнес, аптека, просторни и луксозни общи пространства, достъпност за хора с увреждания- всички условия за комфортен и спокоен живот в непосредствена близост до сърцето на столицата. РАЗПРЕДЕЛЕНИЕТО на апартамента с площ от 64,14 кв. м. (чиста площ- 55,72 кв.м.), е следното: преддверие (4,03 кв. м.), склад (1,10 кв. м.), място за вграден гардероб (1,10 кв. м.), баня с тоалетна (4,03 кв. м.),дневна с кухня (18,76 кв. м.), спалня (13,70 кв. м.), и балкон- тип 'лоджия' (3,56 кв. м.). Приложила съм схема на апартамента и карта на местоположението на комплекса. КОМУНИКАЦИИ: - метростанция 'Мария Луиза'; - автобусни, тролейбусни и трамвайни трасета; - болница- МБАЛ  'Княгиня Клементина' ; - поликлиника- 7-мо ДКЦ; - непосредствено до магазин 'Кауфланд'; - детска градина 48  'Братя Грим' ; - частна детска градина 'Your kids'; - 100 ОУ  'Найден Геров'; - 33 езикова гимназия  'Света София'; - банка 'Уникредит Булбанк'; - множество търговски обекти в комплекса, вкл. фитнес и аптека. Продавам и подземен гараж в същия комплекс, с електрическа метална врата и обща площ от 24,22 кв. м. на цена от 50 000 евро. Има голяма маневрена площ. В същата сграда продавам още две двустайни, съседни, жилища (лесно се преустройват на четиристаен апартамент), и един двоен гараж. Мога да съдействам при закупуване на имот с кредит за получаване на кредит при най- добри условия за купувача. Очаквам Вашите обаждания! Вижте още обяви Продава 2-СТАЕН, град София, Банишора"
https://www.imot.bg/obiava-1b176042982892039-prodava-dvustaen-apartament-grad-sofiya-banishora,ida1b176042982892039,imot.bg,172 000 €,70 m 2,2,"град София, Банишора",4,6,ГАЗ,Тухла,2008,"Описание на имота: Изцяло южен много голям двустаен на пешеходно разстояние от центъра и м-н Била, до зелени площи, слънчев и изключително тих. Жилището е вътрешно, изцяло южно, с хубава комфортна широка тераса подходяща за маса със столчета и почивка, намира се пред дневната, също широко антре, голяма спалня, мокро помещение и гояма баня и тоал. Чиста застроена площ без общи части 61 кв. и около 70 кв с общите. С акт 16 от 2009 г. Перфектни документи за сделка! Виж всички обяви в corectcom.bazar.bg или тук"
https://www.imot.bg/obiava-1b175344333693322-prodava-dvustaen-apartament-grad-sofiya-banishora,ida1b175344333693322,imot.bg,177 000 €,71 m 2,2,"град София, Банишора",13,18,Газ: ДА; ТEЦ: ДА,Тухла,2025,"Описание на имота: Изгодно! С А 16- два съседни апартамента, ГЛЕДКА към ВИТОША, без комисионна се продават! Светли и просторни (Ю/И), в най-продавания и луксозен жилищен комплекс в София- 'Сентръл парк'- в широкия център, със собствен парк от 12 дка площ с алеи, места за спорт и детски площадки; висококласно строителство- топло-, хидро- и звукоизолация, наличие на ТЕЦ и газ; голямо разстояние между сградите и проектирано след анализ на ослънчаването; 5-камерна дограма с нискоемисионно стъкло, тухли 'REHAU', гъвкави помещения (безгредова система), входна врата- 'Solid'; панорамни гледки; подземен и надземен паркинг, над 300 велопаркоместа, множество търговски обекти, вкл. фитнес, аптека, просторни и луксозни общи пространства, достъпност за хора с увреждания- всички условия за комфортен и спокоен живот в непосредствена близост до сърцето на столицата. РАЗПРЕДЕЛЕНИЕТО на апартаментите с площ от 71,06 кв. м. (чиста площ- 60,87 кв.м.), е следното: преддверие (3,51 кв. м.), склад (0,42 кв. м.), баня с тоалетна (4,16 кв. м.), дневна с кухня (24,25 кв. м.), спалня (14,71 кв. м.), и балкон- тип 'лоджия' (4,25 кв. м.). Приложила съм схема на апартаментите и карта на местоположението на комплекса. ИЗЛОЖЕНИЕ: югоизточно. КОМУНИКАЦИИ: - метростанция 'Мария Луиза'; - автобусни, тролейбусни и трамвайни трасета; - болница- МБАЛ  'Княгиня Клементина' ; - поликлиника- 7 ДКЦ; - непосредствено до магазин 'Кауфланд'; - детска градина 48  'Братя Грим' ; - частна детска градина 'Your kids'; - 100 ОУ  'Найден Геров' ; - 33 езикова гимназия  'Света София' ; - банка 'Уникредит Булбанк'; - множество търговски обекти в комплекса, вкл. фитнес и аптека. Продавам и подземен ДВОЕН ГАРАЖ в същия комплекс, с ролетна врата и обща площ от 55,84 кв. м. на цена от 65 000 евро. Има голяма маневрена площ. В същата сграда продавам още едно, по- малко двустайно жилище, и гараж Мога да СЪДЕЙСТВАМ при закупуване на имот с кредит за получаване на кредит при най- добри условия за купувача. Очаквам Вашите обаждания! Вижте още обяви Продава 2-СТАЕН, град София, Банишора"
https://www.imot.bg/obiava-1b176251706224535-prodava-dvustaen-apartament-grad-sofiya-banishora-ul-vranya,ida1b176251706224535,imot.bg,184 500 €,75 m 2,2,"град София, Банишора",3,7,ГАЗ,Тухла,2001,"Описание на имота: Агенция 'Детелина груп 1' предлага на Вашето внимание прекрасен тухлен двустаен апартамент в кв. Банишора. Сградата е построена през 2001г. Сградата е с контролиран достъп, общо помещение във входа за колела и възможност за ползване на двора. Намира се близо до бул. Опълченска, зад СРЗИ, на тихо и комуникативно място, близо до много спирки на градски транспорт. Апартамента се състои от дневна с преход към кухня и излаз към тераса, самостоятелна спалня с балкон, голямо входно антре,баня с тоалетна и отделно килер. Чистата жилищна площ на апартамента е 67 кв.м Към апартамента има мазе 4кв.м. с рафтове. Целият апартамент е с външна изолация и е много топъл и уютен. Изложението на апартамента е изток/запад. Агенцията разполага с ключ за огледи по всяко време. За огледи: 0887759931 Виж всички обяви в detelinav2.bazar.bg или тук"
https://www.imot.bg/obiava-1b167347186486532-prodava-dvustaen-apartament-grad-sofiya-banishora,ida1b167347186486532,imot.bg,186 990 €,75 m 2,2,"град София, Банишора",1,12,Газ: НЕ; ТEЦ: ДА,ЕПК,1980,"Описание на имота: Прогрес Имоти Ви представя на изключително атрактивна цена и локация- близо до градски транспорт,метро,автобуси, до болница-5-та градста , 14 СОУ, детска градина и др. Имота представлява -дневна с кух.бокс с усвоена тираса, спалня, втора стая с тераса, глямо антре и два санитарни възела/ баня с тоалетна и отидилно тоалетна/. Изложение-юг, изток. имота е с PVC- дограма, /без кухнята/саниран /топлоизлиран/ подготвен и изчистен за основен ремонт, на ламинат, -санитарните възели-на фаянс и теракот.Без преход.Към мимота има мазе-3 кв.м. Посочената квадратура е без терасити и има възможност да се преустрои на тристаен апартамент.Огледи по всяко време- Разполагаме сключ и работим и в почивните дни-  0885876862;02/870 17 72 , 0899973193. Може да се ползва кредит-Съдействаме за всички банки,изготвяне на пазарна оценка и помощ при избор на нотариус. Виж всички обяви в progres.bazar.bg или тук"
https://www.imot.bg/obiava-1b176374585550462-prodava-dvustaen-apartament-grad-sofiya-banishora,ida1b176374585550462,imot.bg,189 000 €,71 m 2,2,"град София, Банишора",4,18,ТEЦ: ДА,Тухла,2025,"Описание на имота: С Акт 16! Възможност за покупка на паркомясто или гараж! 2-СТАЕН апартамент в най-продавания затворен комплекс Central Park... Апартаментът е с най-добрите параметри като площ, етаж, разпределение и изложение. Намира се на етаж 4 от 18, площта му е 71 кв.м., състои се от антре, дневна с кухненски бокс и трапезария, отделно спалня, баня с тоал., склад и балкон-лоджия  с излаз и от дневната, и от спалнята. Едностранно югозападно изложение с чудесна гледка. Просторен, топъл, светъл, вътрешен апартамент. На шпакловка и замазка с висок клас ПВЦ дограма. Отопление: ТЕЦ. Комплексът се намира на централно място в София, състои се от 7 сгради, разположени върху парцел от 30 дка, от които 12 дка е парк. Сградите са построени със съвременни строителни материали и технологии и висок клас енергийна ефективност. Комплексът се отличава с много простор, светлина и зеленина, гледки към Витоша, широки алеи, спортна зона, басейн, детски кътове, множество търговски обекти, контрол на достъпа, видеонаблюдение и др. ИМЕЯ. Виж всички обяви в imeia.bazar.bg или тук"
https://www.imot.bg/obiava-1b175475092884434-prodava-dvustaen-apartament-grad-sofiya-banishora,ida1b175475092884434,imot.bg,192 901 €,83 m 2,2,"град София, Банишора",16,18,Газ: НЕ; ТEЦ: ДА,Тухла,2025,"Описание на имота: За повече информация обадете ни се на тел: 0882 817 463 или 02 425 68 25 и цитирайте референтния номер на имота: Sfa 77779. Отговорен брокер: инж. Иван Крумов Без комисионна от купувача! Апартамент G4161 , обща площ 83.87 кв.м. (нетна площ 71.44 кв.м. + общи части 12.43 кв.м.). Модерни сгради, простор, зеленина и гледки, които ви оставят без дъх! Една бъдеща емблема на столицата, която ще внесе нов стандарт за качество на живот. Central Park - твоят Ню Йорк в София! Сгради А, Б и В получиха Акт 16! Независимо дали става въпрос за структурни форми, уникална концепция или детайли, сградите дават на градовете съществено нов облик. Вървейки по улиците, в които се намират, няма как да не забележите тези архитектурни шедьоври. А какво ще кажете да живеете там? Central Park без съмнение ще се превърне в емблема и едно от най-добрите архитектурни съкровища на столицата. Точно така, с леката ръка на нюйоркския стил мястото ще заблести не само като дом за стотици хора, но ще даде нов облик на района и града. Локацията, инфраструктурата и достъпът са ключов елемент при избор на жилище. Затвореният комплекс Central Park се намира в един от перспективните столични райони в широкия градски център, очертан от улиците  Опълченска  и  Скопие  и булевардите  Сливница  и  Княгиня Мария Луиза , в непосредствена близост до един от най-успешните вече реализирани проекти ново строителство и с перфектна комуникационна връзка с градското ядро на София. Близостта до мрежата на Метрополитена, както и преминаващите по периферията на квартала автобусни, тролейбусни и трамвайни трасета на масов градски транспорт превръщат района в отлично място за живеене, с осигурени бързи връзки с централни и тангенциални части от града. Central Park се намира на пешеходно разстояние от: Магазин Kaufland Метростанция  Княгиня Мария Луиза Спирки на градски транспорт ДГ 48  Братя Грим Частна детска градина Йоур кидс 100 ОУ  Найден Геров 33 Езикова гимназия  Света София МБАЛ  Княгиня Клементина  София ЕАД ДКЦ 7 Уникредит Булбанк Фитнес, ресторант, сладкарница Ниският интензитет на застрояване на заобикалящата комплекса градска среда, спиращите дъха гледки към Витоша и близостта до основни градски паркове, както и добре балансираните възможности за обществено обслужване, разположени по периферията, вдъхновяват проектантите от AZ+Partners Ltd. при реализиране на концепцията за комплекса, превръщайки семплото ... Виж всички обяви в novostroitelstvo.bazar.bg или тук"
https://www.imot.bg/obiava-1b176168710357863-prodava-dvustaen-apartament-grad-sofiya-banishora,ida1b176168710357863,imot.bg,220 000 €,67 m 2,2,"град София, Банишора",4,5,ГАЗ,Тухла,,"Описание на имота: Напълно обзаведено и оборудвано жилище в добре поддържана тухлена сграда от 2014 г.на ъгъла на ул.Козлодуй и ул.Калофер.Антре,дневна,голяма спалня с обособен работен кът,баня с тоалетна и две тераси.За оглед 0876989885,0876068899 Виж всички обяви в marmariestates.bazar.bg или тук"
https://www.imot.bg/obiava-1b176250669757670-prodava-dvustaen-apartament-grad-sofiya-banishora-ul-kozloduy,ida1b176250669757670,imot.bg,220 000 €,72 m 2,2,"град София, Банишора",5,6,Газ: НЕ; ТEЦ: Лок.отопл.,Тухла,2006,"Описание на имота: Предлагаме Ви просторен и функционален двустаен апартамент, на тиха уличка в квартал Банишора. Жилището е изцяло южно, с гледка към Витоша. Разпределението на помещенията е както следва : голямо антре с гадероб в който има монтирана перална машина, шкаф за обувки и допълнителна ниша за багаж. От него се достъпват останалите помещения, като няма преходни стаи: - Широка и комфортна дневна - съвместява трапезарна част и зона за мека мебел - Кухненски бокс - обзаведен с изцяло ново висок клас кухненско оборудване - печка, котлони, хладилник, абсорбатор, мивка, смесител и т.н. - Просторна спалня - с достатъчно място за голямо легло, гардероб, тоалетка и др. - Баня обзаведена с всичко необходимо и монтиран нов бойлер Апартамента е след основен ремонт, като са подменени и монтирани нови: - входна врата - всички интериорни врати - 2 климатика Daikin с WiFi модули и възможност за дистанционно управление през смарт телефон Жилището се предлага във вида от снимките, заедно с обзавеждането. При необходимост от ипотечен кредит, ще получите безплатно професионално съдействие от лицензиран кредитен посредник Коин Финанс. За огледи и допълнителна информация - Симеон Петров 0889367940 Виж всички обяви в coinconsult.bazar.bg или тук"
https://www.imot.bg/obiava-1b176242645396301-prodava-dvustaen-apartament-grad-sofiya-banishora,ida1b176242645396301,imot.bg,229 900 €,86 m 2,2,"град София, Банишора",4,5,газ,Тухла,1994,"Описание на имота: ТУХЛА ! ! ! ОБЗАВЕДЕН ! ! ! ОТЛИЧНА ЛОКАЦИЯ ! ! ! Хоум Ту Ю представя на вашето внимание двустаен апартамент с възможност за преустройство в тристаен, разположен в комуникативния район на ж.к.  Банишора . Имотът е на изключително удобна локация   в непосредствена близост до ул.  Опълченска  и бул.  Сливница , както и до множество магазини, детски градини и училища, които се намират на пешеходно разстояние. В двора на блока има възможност за паркиране. Жилището има следното функционално разпределение: антре, баня, тоалетна, кухня, спалня, хол и две тераси.Ако не искате да изпуснете това изгодно предложение ,побързайте и се обадете на посоченият телефон и цитирайте следния код: 138401 Виж всички обяви в home2u.bazar.bg или тук"
https://www.imot.bg/obiava-1b176312186634757-prodava-dvustaen-apartament-grad-sofiya-belite-brezi,ida1b176312186634757,imot.bg,184 900 €,55 m 2,2,"град София, Белите брези",1,12,газ,ЕПК,,"Описание на имота: 'Capital property group' Продава Ремонтиран и обзаведен 2-стаен в Белите брези, ЕПК, 55 кв.м, юг, 1-ви етаж Описание: Продава се напълно ремонтиран и обзаведен 2-стаен апартамент в кв. Белите брези, ул.  Нишава . Имотът е с чиста площ 55 кв.м, разположен на 1-ви етаж в ЕПК с поддържан вход и два свободни паркинга пред блока. Жилището е след цялостен основен ремонт, като са подменени: Ел. инсталация ВиК Дограма Подови настилки Интериорни врати Осветление Изцяло нова кухня с уреди Разпределение: Дневна с кухненски бокс Спалня с голям вграден дрешник Баня с тоалетна Тераса с южно изложение Допълнителни предимства: Юг Много тих вътрешен двор с озеленяване Два паркинга пред блока (неограничен достъп) Продава се с пълното обзавеждане Отлични общи части, поддържан вход и асансьор Без тежести Локация: На минути от трамвай 7, бул. България, Красно село и спирки на градски транспорт. Районът предлага зелени площи, магазини, аптеки, заведения, училища и детски градини. Контакт: Мариян Руменов   0896 428158 Виж всички обяви в cpgroup.bazar.bg или тук"
